id;name;indexName;description;webUrl;inMenu;inList;metaTitle;metaDescription;manufacturingCompanyName;postalAddress;contactEmail;europeanResellerManufacturingCompanyName;europeanResellerPostalAddress;europeanResellerContactEmail;
"255";"Technisat";"technisat";"<p>TechniSat je nemecký výrobca prijímacej techniky. Ponúka DAB+ a internetové rádiá radu DIGITRADIO, satelitné a DVB-T2 prijímače, antény, meteostanice a domáce reproduktory.</p><p>Značku Technisat nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/anteny-a-satelity/"">Antény a satelity</a> a <a href=""/meteostanice/"">Meteostanice</a>.</p>";"";"0";"1";"Technisat – digitálne rádiá a satelitná technika | PremiumStore.sk";"TechniSat je nemecký výrobca prijímacej techniky. Ponúka DAB+ a internetové rádiá radu DIGITRADIO, satelitné a DVB-T2 prijímače, antény, meteostanice a…";"";"";"";"";"";"";
"2298";"Petkit";"petkit";"<p>PETKIT vyrába inteligentné potreby pre psy a mačky. V ponuke sú automatické kŕmidlá a fontánky na vodu, samočistiace toalety s eliminátorom zápachu Pura, zastrihávače a nožnice na pazúriky s LED osvetlením.</p><p>Značku Petkit nájdete na PremiumStore.sk v kategórii <a href=""/chovatelske-potreby/"">Chovateľské potreby</a>.</p>";"";"0";"1";"Petkit – smart potreby pre zvieratá | PremiumStore.sk";"PETKIT vyrába inteligentné potreby pre psy a mačky. V ponuke sú automatické kŕmidlá a fontánky na vodu, samočistiace toalety s eliminátorom zápachu Pura…";"";"";"";"";"";"";
"2664";"RingConn";"ringconn";"<p>RingConn vyrába smart prstene – alternatívu k smart hodinkám. Generácia Gen 2 meria tep, okysličenie krvi, spánok a jeho fázy a aktivitu, s výdržou na jedno nabitie okolo týždňa.</p><p>Značku RingConn nájdete na PremiumStore.sk v kategórii <a href=""/nositelna-elektronika-2/"">Nositeľná elektronika</a>.</p>";"";"0";"1";"RingConn – smart prstene | PremiumStore.sk";"RingConn vyrába smart prstene – alternatívu k smart hodinkám. Generácia Gen 2 meria tep, okysličenie krvi, spánok a jeho fázy a aktivitu, s výdržou na jedno…";"";"";"";"";"";"";
"429";"Transmedia";"transmedia";"<p>Transmedia je nemecká značka prepojovacieho materiálu pre TV a satelit. Ponúka anténne konektory a spojky, F redukcie, účastnícke zásuvky SAT/TV/R, rozbočovače a koaxiálne káble.</p><p>Značku Transmedia nájdete na PremiumStore.sk v kategóriách <a href=""/anteny-a-satelity/"">Antény a satelity</a>, <a href=""/vypinace--zasuvky--krabice/"">Vypínače a nástenné zásuvky</a> a <a href=""/kable-a-vodice/"">Káble a vodiče</a>.</p>";"";"0";"1";"Transmedia – anténne konektory a redukcie | PremiumStore.sk";"Transmedia je nemecká značka prepojovacieho materiálu pre TV a satelit. Ponúka anténne konektory a spojky, F redukcie, účastnícke zásuvky SAT/TV/R…";"";"";"";"";"";"";
"90";"In";"in";"<p>IN je značka pohonov pre brány a vráta. Vyrába pohony pre posuvné brány s nosnosťou do 2500 kg vrátane Wi-Fi verzií, pohony pre krídlové brány, diaľkové ovládače a bezpečnostné fotobunky.</p><p>Značku In nájdete na PremiumStore.sk v kategóriách <a href=""/brany-a-zvonceky/"">Brány a zvončeky</a> a <a href=""/univerzalne-ovladace/"">Univerzálne ovládače</a>.</p>";"";"0";"1";"In – pohony brán a vrát | PremiumStore.sk";"IN je značka pohonov pre brány a vráta. Vyrába pohony pre posuvné brány s nosnosťou do 2500 kg vrátane Wi-Fi verzií, pohony pre krídlové brány, diaľkové…";"";"";"";"";"";"";
"789";"Gp";"gp";"<p>GP Batteries je jeden z najväčších svetových výrobcov batérií. Ponúka alkalické a zinkové články AA a AAA, lítiové fotobatérie CR123A a CR2, gombíkové články, nabíjateľné NiMH akumulátory a nabíjačky.</p><p>Značku Gp nájdete na PremiumStore.sk v kategórii <a href=""/akumulatory-a-baterie/"">Akumulátory a batérie</a>.</p>";"";"0";"1";"Gp – batérie a akumulátory | PremiumStore.sk";"GP Batteries je jeden z najväčších svetových výrobcov batérií. Ponúka alkalické a zinkové články AA a AAA, lítiové fotobatérie CR123A a CR2, gombíkové…";"";"";"";"";"";"";
"2265";"PGYTECH";"pgytech";"<p>PGYTECH vyrába príslušenstvo pre drony DJI a akčné kamery. V ponuke sú sady ND a polarizačných filtrov pre konkrétne modely dronov, prepravné puzdrá, držiaky, statívy a káble.</p><p>Značku PGYTECH nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-pre-drony/"">Príslušenstvo pre drony</a>, <a href=""/graficke-tablety-3/"">Grafické tablety</a>, <a href=""/pre-sportove-kamery-3/"">Príslušenstvo</a> a <a href=""/selfie-tyce-4/"">Selfie tyče</a>.</p>";"";"0";"1";"PGYTECH – príslušenstvo pre drony a kamery | PremiumStore.sk";"PGYTECH vyrába príslušenstvo pre drony DJI a akčné kamery. V ponuke sú sady ND a polarizačných filtrov pre konkrétne modely dronov, prepravné puzdrá…";"";"";"";"";"";"";
"2277";"Gosund";"gosund";"<p>Gosund je značka cenovo dostupnej smart domácnosti v ekosystéme Tuya. Vyrába Wi-Fi zásuvky s meraním spotreby a USB portami, nástenné vypínače svetla, spínacie moduly a LED žiarovky.</p><p>Značku Gosund nájdete na PremiumStore.sk v kategóriách <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/riadiace-jednotky/"">Riadiace jednotky</a>, <a href=""/osvetlenie/"">Osvetlenie</a> a <a href=""/ip-kamery-3/"">IP kamery</a>.</p>";"";"0";"1";"Gosund – smart zásuvky a vypínače | PremiumStore.sk";"Gosund je značka cenovo dostupnej smart domácnosti v ekosystéme Tuya. Vyrába Wi-Fi zásuvky s meraním spotreby a USB portami, nástenné vypínače svetla…";"";"";"";"";"";"";
"2334";"PXN";"pxn";"<p>PXN vyrába herné ovládacie prvky pre PC a konzoly. Špecializuje sa na pretekárske volanty s pedálmi pre PC, PlayStation aj Xbox, letecké joysticky a stojany k volantom.</p><p>Značku PXN nájdete na PremiumStore.sk v kategóriách <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a> a <a href=""/herne-ovladace-4/"">Herné ovládače</a>.</p>";"";"0";"1";"PXN – herné volanty a joysticky | PremiumStore.sk";"PXN vyrába herné ovládacie prvky pre PC a konzoly. Špecializuje sa na pretekárske volanty s pedálmi pre PC, PlayStation aj Xbox, letecké joysticky a stojany…";"";"";"";"";"";"";
"2379";"IMOU";"imou";"<p>IMOU je značka kamerových a zabezpečovacích zariadení pre domácnosť zo skupiny Dahua. Ponúka vnútorné aj vonkajšie Wi-Fi IP kamery, videozvončeky, ZigBee senzory pohybu, dverí a úniku vody.</p><p>Značku IMOU nájdete na PremiumStore.sk v kategóriách <a href=""/ip-kamery-3/"">IP kamery</a>, <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/pamatove-karty-6/"">Pamäťové karty</a> a <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a>.</p>";"";"0";"1";"IMOU – IP kamery a senzory | PremiumStore.sk";"IMOU je značka kamerových a zabezpečovacích zariadení pre domácnosť zo skupiny Dahua. Ponúka vnútorné aj vonkajšie Wi-Fi IP kamery, videozvončeky, ZigBee…";"";"";"";"";"";"";
"2454";"Gens ace";"gens-ace";"<p>Gens ace a sesterská značka TATTU patria k referenciám v LiPo batériách pre RC modely a drony. Ponúkajú články 2S až 6S s kapacitami do 10 000 mAh a vysokým vybíjacím prúdom pre autá, lietadlá a FPV drony.</p><p>Značku Gens ace nájdete na PremiumStore.sk v kategórii <a href=""/litiove-a-nimh/"">Batérie</a>.</p>";"";"0";"1";"Gens ace – LiPo batérie pre RC modely | PremiumStore.sk";"Gens ace a sesterská značka TATTU patria k referenciám v LiPo batériách pre RC modely a drony. Ponúkajú články 2S až 6S s kapacitami do 10 000 mAh a vysokým…";"";"";"";"";"";"";
"1593";"Lenovo";"lenovo";"<p>Lenovo je globálny výrobca výpočtovej techniky. V našej ponuke sú tablety radu Tab a IdeaTab vrátane 5G verzií, notebooky IdeaPad a príslušenstvo k nim.</p><p>Značku Lenovo nájdete na PremiumStore.sk v kategóriách <a href=""/tablety-4/"">Tablety</a>, <a href=""/notebooky-2/"">Notebooky</a> a <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a>.</p>";"";"0";"1";"Lenovo – notebooky a tablety | PremiumStore.sk";"Lenovo je globálny výrobca výpočtovej techniky. V našej ponuke sú tablety radu Tab a IdeaTab vrátane 5G verzií, notebooky IdeaPad a príslušenstvo k nim.";"";"";"";"";"";"";
"1104";"Truelife";"truelife";"<p>TrueLife je česká značka zdravotnej a hygienickej elektroniky. Najsilnejšia je v ústnej hygiene – sonické zubné kefky SonicBrush vrátane detských a ústne sprchy AquaFloss – ponúka aj baby monitory a čističky vzduchu.</p><p>Značku Truelife nájdete na PremiumStore.sk v kategóriách <a href=""/starostlivost-o-zuby/"">Starostlivosť o zuby</a>, <a href=""/starostlivost-o-dieta/"">Starostlivosť o dieťa</a>, <a href=""/vzduchotechnika/"">Vzduchotechnika</a> a <a href=""/zdravie-a-starostlivost/"">Zdravie a starostlivosť</a>.</p>";"";"0";"1";"Truelife – ústna hygiena a starostlivosť | PremiumStore.sk";"TrueLife je česká značka zdravotnej a hygienickej elektroniky. Najsilnejšia je v ústnej hygiene – sonické zubné kefky SonicBrush vrátane detských a ústne…";"";"";"";"";"";"";
"498";"Elektro-Plast";"elektro-plast";"<p>ELEKTRO-PLAST Nasielsk je poľský výrobca plastových rozvádzačov. Ponúka nástenné aj zapustené rozvodnice s krytím IP40 až IP65 vrátane radu určeného pre fotovoltaické inštalácie a UV odolných vonkajších skríň.</p><p>Značku Elektro-Plast nájdete na PremiumStore.sk v kategóriách <a href=""/montazne-skrine-a-rozvadzace/"">Montážne skrine a rozvádzače</a>, <a href=""/rozvadzacove-prvky/"">Rozvádzačové prvky</a> a <a href=""/instalacne-prislusenstvo/"">Inštalačné príslušenstvo</a>.</p>";"";"0";"1";"Elektro-Plast – rozvádzače a rozvodné skrine | PremiumStore.sk";"ELEKTRO-PLAST Nasielsk je poľský výrobca plastových rozvádzačov. Ponúka nástenné aj zapustené rozvodnice s krytím IP40 až IP65 vrátane radu určeného pre…";"";"";"";"";"";"";
"135";"Vipow";"vipow";"<p>VIPOW je značka bezúdržbových olovených akumulátorov. Ponúka články 6 V a 12 V s kapacitou od 1,2 do 26 Ah pre záložné zdroje, alarmy, elektrické vozidlá a solárne systémy, plus nabíjačky k nim.</p><p>Značku Vipow nájdete na PremiumStore.sk v kategórii <a href=""/akumulatory-a-baterie/"">Akumulátory a batérie</a>.</p>";"";"0";"1";"Vipow – olovené akumulátory a nabíjačky | PremiumStore.sk";"VIPOW je značka bezúdržbových olovených akumulátorov. Ponúka články 6 V a 12 V s kapacitou od 1,2 do 26 Ah pre záložné zdroje, alarmy, elektrické vozidlá a…";"";"";"";"";"";"";
"108";"A-Z Traders S.r.o.";"a-z-traders-s-r-o-";"<p>A-Z TRADERS dodáva hotové rozvádzače pre fotovoltaické inštalácie. Rad R-FVE je predpripravený vrátane prepäťovej ochrany triedy I+II, v DC aj AC variantoch pre jedno- a trojfázové zapojenie.</p><p>Značku A-Z Traders S.r.o. nájdete na PremiumStore.sk v kategóriách <a href=""/montazne-skrine-a-rozvadzace/"">Montážne skrine a rozvádzače</a> a <a href=""/fotovoltaika/"">Fotovoltaika</a>.</p>";"";"0";"1";"A-Z Traders S.r.o. – rozvádzače pre fotovoltaiku | PremiumStore.sk";"A-Z TRADERS dodáva hotové rozvádzače pre fotovoltaické inštalácie. Rad R-FVE je predpripravený vrátane prepäťovej ochrany triedy I+II, v DC aj AC variantoch…";"";"";"";"";"";"";
"258";"Ruhhy";"ruhhy";"<p>Ruhhy je poľská značka drobných potrieb pre domácnosť. Ponúka dávkovače mydla, digitálne váhy, elektrické grily, osvetlenie, ventilátory a praktické doplnky do kuchyne a kúpeľne.</p><p>Značku Ruhhy nájdete na PremiumStore.sk v kategóriách <a href=""/potreby-pre-domacnost/"">Potreby pre domácnosť</a>, <a href=""/osvetlenie/"">Osvetlenie</a>, <a href=""/vzduchotechnika/"">Vzduchotechnika</a> a <a href=""/sanitarna-technika/"">Sanitárna technika</a>.</p>";"";"0";"1";"Ruhhy – doplnky do domácnosti | PremiumStore.sk";"Ruhhy je poľská značka drobných potrieb pre domácnosť. Ponúka dávkovače mydla, digitálne váhy, elektrické grily, osvetlenie, ventilátory a praktické doplnky…";"";"";"";"";"";"";
"2415";"Maono";"maono";"<p>Maono vyrába mikrofóny pre streaming, podcast a hranie. Dynamický rad PD (napr. PD200x) je určený na hlasový prejav s USB aj XLR pripojením, herné modely DM majú RGB podsvietenie.</p><p>Značku Maono nájdete na PremiumStore.sk v kategóriách <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>, <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a> a <a href=""/audio-technika/"">Audio technika</a>.</p>";"";"0";"1";"Maono – mikrofóny pre streaming a podcast | PremiumStore.sk";"Maono vyrába mikrofóny pre streaming, podcast a hranie. Dynamický rad PD (napr. PD200x) je určený na hlasový prejav s USB aj XLR pripojením, herné modely DM…";"";"";"";"";"";"";
"2526";"ANCEL";"ancel";"<p>ANCEL vyrába diagnostické prístroje pre autoservis. Ťažiskom sú testery autobatérií a štartovacích systémov vrátane Bluetooth a tlačiarňových verzií, a OBD2 diagnostické jednotky.</p><p>Značku ANCEL nájdete na PremiumStore.sk v kategórii <a href=""/garaz--dielna--servis/"">Garáž, dielňa, servis</a>.</p>";"";"0";"1";"ANCEL – diagnostika a testery autobatérií | PremiumStore.sk";"ANCEL vyrába diagnostické prístroje pre autoservis. Ťažiskom sú testery autobatérií a štartovacích systémov vrátane Bluetooth a tlačiarňových verzií, a OBD2…";"";"";"";"";"";"";
"1815";"Roborock";"roborock";"<p>Roborock je jeden z popredných výrobcov robotických vysávačov. Modely radu Q a S kombinujú vysávanie s mopovaním, LiDAR navigáciu s mapovaním bytu a samovyprázdňovacie dokovacie stanice.</p><p>Značku Roborock nájdete na PremiumStore.sk v kategórii <a href=""/vysavace/"">Vysávače</a>.</p>";"";"0";"1";"Roborock – robotické vysávače | PremiumStore.sk";"Roborock je jeden z popredných výrobcov robotických vysávačov. Modely radu Q a S kombinujú vysávanie s mopovaním, LiDAR navigáciu s mapovaním bytu a…";"";"";"";"";"";"";
"2646";"Flytec";"flytec";"<p>Flytec vyrába zavážacie loďky pre rybárov a príslušenstvo k nim. Modely radu 2011 dovezú návnadu na dlhú vzdialenosť, k nim značka dodáva náhradné batérie s kapacitou 12 000 až 20 000 mAh.</p><p>Značku Flytec nájdete na PremiumStore.sk v kategórii <a href=""/outdoor/"">Outdoor</a>.</p>";"";"0";"1";"Flytec – zavážacie loďky a rybárska elektronika | PremiumStore.sk";"Flytec vyrába zavážacie loďky pre rybárov a príslušenstvo k nim. Modely radu 2011 dovezú návnadu na dlhú vzdialenosť, k nim značka dodáva náhradné batérie s…";"";"";"";"";"";"";
"2703";"AOCHUAN";"aochuan";"<p>AOCHUAN vyrába gimbaly a stabilizátory pre smartfóny a kompaktné kamery. Modely radu X, S a XE využívajú AI sledovanie objektu, sú skladacie a určené na mobilné natáčanie a vlogovanie.</p><p>Značku AOCHUAN nájdete na PremiumStore.sk v kategórii <a href=""/gimbaly-a-stabilizatory-2/"">Gimbály a stabilizátory</a>.</p>";"";"0";"1";"AOCHUAN – gimbaly a stabilizátory | PremiumStore.sk";"AOCHUAN vyrába gimbaly a stabilizátory pre smartfóny a kompaktné kamery. Modely radu X, S a XE využívajú AI sledovanie objektu, sú skladacie a určené na…";"";"";"";"";"";"";
"1233";"Tcl";"tcl";"<p>TCL je jeden z najväčších svetových výrobcov televízorov. V ponuke sú QLED a QD-MiniLED modely so systémom Google TV v uhlopriečkach od 50 do 85 palcov, vrátane herných modelov s vysokou obnovovacou frekvenciou.</p><p>Značku Tcl nájdete na PremiumStore.sk v kategórii <a href=""/televizory/"">Televízory</a>.</p>";"";"0";"1";"Tcl – televízory QLED a MiniLED | PremiumStore.sk";"TCL je jeden z najväčších svetových výrobcov televízorov. V ponuke sú QLED a QD-MiniLED modely so systémom Google TV v uhlopriečkach od 50 do 85 palcov…";"";"";"";"";"";"";
"486";"Bros";"bros";"<p>BROS je poľská značka prípravkov proti hmyzu a škodcom. Ponúka repelenty proti komárom a kliešťom vrátane sprejov na odev, lapače múch, prípravky proti mravcom, hlodavcom a moliam.</p><p>Značku Bros nájdete na PremiumStore.sk v kategórii <a href=""/odpudzovace-a-lapace-hmyzu/"">Odpudzovače a lapače hmyzu</a>.</p>";"";"0";"1";"Bros – ochrana proti hmyzu a škodcom | PremiumStore.sk";"BROS je poľská značka prípravkov proti hmyzu a škodcom. Ponúka repelenty proti komárom a kliešťom vrátane sprejov na odev, lapače múch, prípravky proti…";"";"";"";"";"";"";
"279";"Teletek";"teletek";"<p>TeleTek je výrobca komponentov pre spoločné televízne a satelitné rozvody. Špecializuje sa na multiprepínače v konfiguráciách od 5/8 po 9/48 účastníkov, zosilňovače a rozbočovače pre bytové domy.</p><p>Značku Teletek nájdete na PremiumStore.sk v kategórii <a href=""/anteny-a-satelity/"">Antény a satelity</a>.</p>";"";"0";"1";"Teletek – multiprepínače a satelitné rozvody | PremiumStore.sk";"TeleTek je výrobca komponentov pre spoločné televízne a satelitné rozvody. Špecializuje sa na multiprepínače v konfiguráciách od 5/8 po 9/48 účastníkov…";"";"";"";"";"";"";
"2019";"HPA";"hpa";"<p>HPA je francúzska značka profesionálneho ozvučenia. Vyrába výkonové PA zosilňovače radu AM, 100V rozhlasové systémy, reproduktory a konferenčné a tlmočnícke zariadenia.</p><p>Značku HPA nájdete na PremiumStore.sk v kategóriách <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>, <a href=""/plosne-ozvucenie--100v-rozhlasove-ozvucenie/"">Plošné ozvučenie (100V rozhlasové ozvučenie)</a> a <a href=""/tlmocnicke--sprievodcovske-a-konferencne-systemy/"">Tlmočnícke, sprievodcovské a konferenčné systémy</a>.</p>";"";"0";"1";"HPA – PA zosilňovače a ozvučenie | PremiumStore.sk";"HPA je francúzska značka profesionálneho ozvučenia. Vyrába výkonové PA zosilňovače radu AM, 100V rozhlasové systémy, reproduktory a konferenčné a tlmočnícke…";"";"";"";"";"";"";
"2367";"OneOdio";"oneodio";"<p>OneOdio vyrába náhlavné slúchadlá pre DJ, štúdio aj bežné počúvanie. Rad A zahŕňa drôtové monitorovacie modely s dvojitým vstupom 3,5 a 6,3 mm aj bezdrôtové Bluetooth verzie s dlhou výdržou.</p><p>Značku OneOdio nájdete na PremiumStore.sk v kategórii <a href=""/audio-technika/"">Audio technika</a>.</p>";"";"0";"1";"OneOdio – štúdiové a bezdrôtové slúchadlá | PremiumStore.sk";"OneOdio vyrába náhlavné slúchadlá pre DJ, štúdio aj bežné počúvanie. Rad A zahŕňa drôtové monitorovacie modely s dvojitým vstupom 3,5 a 6,3 mm aj bezdrôtové…";"";"";"";"";"";"";
"2478";"CYCPLUS";"cycplus";"<p>CYCPLUS vyrába elektroniku pre cyklistov. Ponúka GPS cyklopočítače radu M s mapami a navigáciou, senzory kadencie a rýchlosti a miniatúrne elektrické pumpy na pneumatiky.</p><p>Značku CYCPLUS nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-pre-bicykle/"">Príslušenstvo pre bicykle</a>, <a href=""/fitness-naradie-a-vybavenie/"">Fitness náradie a vybavenie</a> a <a href=""/elektricke-bicykle/"">Elektrické bicykle</a>.</p>";"";"0";"1";"CYCPLUS – cyklopočítače a mini pumpy | PremiumStore.sk";"CYCPLUS vyrába elektroniku pre cyklistov. Ponúka GPS cyklopočítače radu M s mapami a navigáciou, senzory kadencie a rýchlosti a miniatúrne elektrické pumpy…";"";"";"";"";"";"";
"2583";"IsEasy";"iseasy";"<p>IsEasy je značka vstavaných varných spotrebičov. Ponúka sklokeramické, elektrické a indukčné varné dosky v dvoj- až päťzónových prevedeniach a kuchynské príslušenstvo.</p><p>Značku IsEasy nájdete na PremiumStore.sk v kategóriách <a href=""/kuchynske-prislusenstvo/"">Kuchynské príslušenstvo</a> a <a href=""/domace-spotrebice/"">Domáce spotrebiče</a>.</p>";"";"0";"1";"IsEasy – varné dosky a kuchynské spotrebiče | PremiumStore.sk";"IsEasy je značka vstavaných varných spotrebičov. Ponúka sklokeramické, elektrické a indukčné varné dosky v dvoj- až päťzónových prevedeniach a kuchynské…";"";"";"";"";"";"";
"1002";"Tannoy";"tannoy";"<p>Tannoy je britská značka reproduktorov s vyše storočnou históriou a charakteristickou koaxiálnou konštrukciou Dual Concentric. Ponúka štúdiové monitory radov Reveal a Gold a inštalačné 100V reproduktory.</p><p>Značku Tannoy nájdete na PremiumStore.sk v kategóriách <a href=""/plosne-ozvucenie--100v-rozhlasove-ozvucenie/"">Plošné ozvučenie (100V rozhlasové ozvučenie)</a> a <a href=""/reproduktory-2/"">Reproduktory</a>.</p>";"";"0";"1";"Tannoy – štúdiové monitory a inštalačné reproduktory | PremiumStore.sk";"Tannoy je britská značka reproduktorov s vyše storočnou históriou a charakteristickou koaxiálnou konštrukciou Dual Concentric. Ponúka štúdiové monitory radov…";"";"";"";"";"";"";
"1170";"Beper";"beper";"<p>Beper je talianska značka dostupných spotrebičov a vybavenia domácnosti. V ponuke sú hriankovače a sendvičovače, kuchynské pomôcky, nádobie, ventilátory a prístroje pre osobnú starostlivosť.</p><p>Značku Beper nájdete na PremiumStore.sk v kategóriách <a href=""/nadobie/"">Nádobie</a>, <a href=""/sendvicovace--hriankovace--vaflovace/"">Sendvičovače, hriankovače, vaflovače</a>, <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a> a <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a>.</p>";"";"0";"1";"Beper – malé spotrebiče a nádobie | PremiumStore.sk";"Beper je talianska značka dostupných spotrebičov a vybavenia domácnosti. V ponuke sú hriankovače a sendvičovače, kuchynské pomôcky, nádobie, ventilátory a…";"";"";"";"";"";"";
